ID,배터리용량,주행거리(km),보증기간(년),가격(백만원),연식대비_보증기간_비율,연식대비_주행거리_비율,배터리용량대비_주행거리_비율,제조사_B사,제조사_H사,제조사_K사,제조사_P사,제조사_T사,제조사_V사,모델_ID4,모델_ION5,모델_ION6,모델_IONIQ,모델_KNE,모델_M3,모델_MS,모델_MX,모델_MY,모델_Niro,모델_Q4eT,모델_RSeTGT,모델_Soul,모델_Tay,모델_TayCT,모델_TayGTS,모델_eT,모델_i3,모델_i5,모델_iX,차량상태_Nearly New,차량상태_Pre-Owned,구동방식_FWD,구동방식_RWD,사고이력_Yes,연식(년)_1,연식(년)_2
TRAIN_6331,66.355,14750,5,73.34,2.5,7375.0,218.98893920273179,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
TRAIN_6332,78.276,90633,2,81.43,2.0,90633.0,1143.2589938947476,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6333,93.4,552,2,160.55,2.0,552.0,5.847457627118644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6334,90.0,8036,2,104.43,2.0,8036.0,88.3076923076923,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6335,90.0,897,8,54.66,8.0,897.0,9.857142857142858,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TRAIN_6336,78.227,49333,3,99.0,3.0,49333.0,622.6791371628359,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_6337,63.56,170264,2,62.19,2.0,170264.0,2637.2986369268897,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
TRAIN_6338,76.093,165244,2,127.54,2.0,165244.0,2143.4371473415226,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6339,63.11,43400,5,38.0,5.0,43400.0,676.9614724691936,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_6340,90.0,3391,10,47.44,10.0,3391.0,37.26373626373626,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_6341,63.11,37495,5,34.76,5.0,37495.0,584.8541569177976,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
TRAIN_6342,90.0,5367,7,59.75,7.0,5367.0,58.97802197802198,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6343,90.0,1618,8,40.88,8.0,1618.0,17.78021978021978,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6344,69.253,96490,0,78.27,0.0,96490.0,1373.4644783852648,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6345,55.547,163622,0,38.9,0.0,163622.0,2893.557571577626,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6346,90.0,7899,7,59.38,7.0,7899.0,86.8021978021978,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6347,90.0,1142,10,21.5,10.0,1142.0,12.54945054945055,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_6348,90.0,8810,8,79.01,8.0,8810.0,96.81318681318682,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
TRAIN_6349,90.0,8313,7,79.46,7.0,8313.0,91.35164835164835,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
TRAIN_6350,66.208,28663,3,63.63,3.0,28663.0,426.48196643256756,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
TRAIN_6351,90.0,9517,10,16.99,10.0,9517.0,104.58241758241758,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6352,95.0,2410,8,60.61,8.0,2410.0,25.104166666666668,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TRAIN_6353,91.2,3629,7,66.38,7.0,3629.0,39.36008676789588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TRAIN_6354,67.268,21521,2,120.09,2.0,21521.0,315.2428663502666,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_6355,90.0,9300,9,21.23,9.0,9300.0,102.1978021978022,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_6356,69.253,70888,0,79.63,0.0,70888.0,1009.0387599106087,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6357,78.276,170541,2,90.19,2.0,170541.0,2151.231141833594,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6358,90.0,4424,8,54.99,8.0,4424.0,48.61538461538461,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TRAIN_6359,90.0,7713,8,80.51,8.0,7713.0,84.75824175824175,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TRAIN_6360,92.16,13888,6,84.73,2.0,4629.333333333333,149.07685702018034,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TRAIN_6361,95.0,7932,8,59.69,8.0,7932.0,82.625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TRAIN_6362,84.935,14298,4,83.52,4.0,14298.0,166.38156746378075,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_6363,71.388,171942,1,72.31,1.0,171942.0,2375.2831961098523,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
TRAIN_6364,56.0,43000,6,22.83,6.0,43000.0,754.3859649122807,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
TRAIN_6365,70.185,79837,2,156.74,2.0,79837.0,1121.5424597878766,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6366,90.0,1234,10,48.55,10.0,1234.0,13.56043956043956,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6367,96.0,6514,7,78.92,7.0,6514.0,67.15463917525773,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6368,90.0,1335,2,103.88,2.0,1335.0,14.67032967032967,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6369,46.0,135643,1,22.17,1.0,135643.0,2886.021276595745,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
TRAIN_6370,90.0,4354,7,80.67,7.0,4354.0,47.84615384615385,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
TRAIN_6371,78.227,138035,2,97.03,2.0,138035.0,1742.2722051825765,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6372,90.0,956,7,63.51,7.0,956.0,10.505494505494505,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6373,71.332,10197,8,37.91,2.6666666666666665,3399.0,140.97494884698338,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TRAIN_6374,90.0,5645,2,131.01,2.0,5645.0,62.032967032967036,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6375,90.0,5209,7,33.73,7.0,5209.0,57.24175824175824,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6376,90.0,4027,10,48.48,10.0,4027.0,44.252747252747255,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6377,63.56,174505,2,62.42,2.0,174505.0,2702.9894671623297,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
TRAIN_6378,90.0,7396,7,33.46,7.0,7396.0,81.27472527472527,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6379,56.0,22990,5,27.41,5.0,22990.0,403.3333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
TRAIN_6380,51.94,87642,0,74.04,0.0,87642.0,1655.4967888175293,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6381,90.0,294,8,79.56,8.0,294.0,3.230769230769231,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
TRAIN_6382,93.4,5345,2,160.69,2.0,5345.0,56.6207627118644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6383,90.0,3773,2,160.0,2.0,3773.0,41.46153846153846,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
TRAIN_6384,90.0,3290,7,63.61,7.0,3290.0,36.15384615384615,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6385,62.784,35026,3,42.11,3.0,35026.0,549.1345792048163,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_6386,90.0,9324,9,20.99,9.0,9324.0,102.46153846153847,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_6387,56.0,27735,5,23.23,2.5,13867.5,486.57894736842104,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
TRAIN_6388,48.093,59625,3,27.29,3.0,59625.0,1214.5316032835638,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
TRAIN_6389,66.208,25678,3,64.11,3.0,25678.0,382.06761099869067,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
TRAIN_6390,62.784,38140,3,41.76,3.0,38140.0,597.955600150508,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_6391,77.46,36972,3,74.0,3.0,36972.0,471.22100433341836,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
TRAIN_6392,95.0,9113,8,60.79,8.0,9113.0,94.92708333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TRAIN_6393,58.707,63653,2,76.42,2.0,63653.0,1066.08940325255,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6394,66.861,37988,3,58.49,3.0,37988.0,559.7913381765668,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
TRAIN_6395,55.836,135613,2,36.35,2.0,135613.0,2386.0405376873814,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6396,90.0,729,7,100.0,7.0,729.0,8.010989010989011,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6397,66.208,37177,3,64.06,3.0,37177.0,553.1633138912034,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
TRAIN_6398,90.0,2325,10,38.89,10.0,2325.0,25.54945054945055,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6399,74.362,141978,2,71.56,2.0,141978.0,1883.9468166980707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
TRAIN_6400,90.0,4241,10,21.64,10.0,4241.0,46.604395604395606,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6401,90.0,9418,9,38.93,9.0,9418.0,103.49450549450549,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TRAIN_6402,61.994,174726,2,119.26,2.0,174726.0,2773.6927326412037,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6403,90.0,4273,2,129.14,2.0,4273.0,46.956043956043956,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6404,90.0,4477,9,25.05,9.0,4477.0,49.1978021978022,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_6405,90.0,9841,9,41.23,9.0,9841.0,108.14285714285714,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_6406,91.2,8170,7,66.43,7.0,8170.0,88.6117136659436,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TRAIN_6407,85.00550000000001,30472,4,94.27,4.0,30472.0,354.3029224875153,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_6408,56.0,24001,5,22.79,5.0,24001.0,421.0701754385965,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
TRAIN_6409,99.8,7832,8,72.85,8.0,7832.0,77.6984126984127,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6410,78.227,33289,4,99.72,4.0,33289.0,420.17241596930336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_6411,65.4,15017,4,41.59,4.0,15017.0,226.15963855421685,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_6412,76.093,51761,2,128.52,2.0,51761.0,671.4098556289157,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6413,78.227,19950,5,99.05,2.5,9975.0,251.80809572494223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
TRAIN_6414,77.46,38461,3,73.97,3.0,38461.0,490.1988274279888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
TRAIN_6415,65.791,71406,0,70.25,0.0,71406.0,1069.0961357069066,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
TRAIN_6416,82.634,28631,1,160.16,0.5,14315.5,342.3368486500705,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
TRAIN_6417,68.125,30810,5,40.83,2.5,15405.0,445.7142857142857,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
TRAIN_6418,69.253,100636,0,87.56,0.0,100636.0,1432.4797517543734,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6419,90.0,5609,10,18.35,10.0,5609.0,61.637362637362635,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_6420,68.967,38119,4,62.92,4.0,38119.0,544.8139837351895,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
TRAIN_6421,56.0,26685,6,23.64,6.0,26685.0,468.1578947368421,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
TRAIN_6422,75.145,104304,1,81.57,1.0,104304.0,1369.807603913586,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6423,90.0,9863,7,64.63,7.0,9863.0,108.38461538461539,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
TRAIN_6424,90.0,1012,10,48.27,10.0,1012.0,11.12087912087912,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6425,72.139,120080,0,87.57,0.0,120080.0,1641.805329577927,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6426,90.0,3116,10,47.16,10.0,3116.0,34.24175824175824,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_6427,57.861,121830,1,40.49,1.0,121830.0,2069.7915427872445,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6428,55.836,52408,2,33.64,2.0,52408.0,922.0916320641848,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6429,90.0,1448,8,79.46,8.0,1448.0,15.912087912087912,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
TRAIN_6430,46.0,115483,0,22.73,0.0,115483.0,2457.0851063829787,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
TRAIN_6431,67.378,91478,2,152.02,2.0,91478.0,1337.8279563602327,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6432,68.479,23705,7,37.94,3.5,11852.5,341.1822277234848,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
TRAIN_6433,82.634,40866,1,159.28,0.5,20433.0,488.6290264724873,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
TRAIN_6434,58.982,19131,8,28.14,2.6666666666666665,6377.0,318.94568370511155,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
TRAIN_6435,72.58,70593,1,9.0,0.5,35296.5,959.4047295460723,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
TRAIN_6436,90.0,3490,8,100.0,8.0,3490.0,38.35164835164835,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6437,58.982,21225,8,22.15,2.6666666666666665,7075.0,353.85615684705414,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
TRAIN_6438,51.94,89445,0,51.15,0.0,89445.0,1689.5542123158293,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
TRAIN_6439,90.0,7811,7,34.94,7.0,7811.0,85.83516483516483,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6440,68.479,30612,7,34.51,3.5,15306.0,440.59356064422343,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
TRAIN_6441,46.0,94455,1,28.12,1.0,94455.0,2009.6808510638298,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6442,48.093,180763,3,28.17,3.0,180763.0,3682.0524311001564,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6443,90.0,7235,9,20.48,9.0,7235.0,79.50549450549451,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_6444,92.16,35039,6,76.21,2.0,11679.666666666666,376.1163589523401,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TRAIN_6445,90.0,9396,2,103.98,2.0,9396.0,103.25274725274726,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6446,56.359,89987,1,52.37,1.0,89987.0,1568.8383688697502,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
TRAIN_6447,69.646,40261,4,58.9,4.0,40261.0,569.8978003000877,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_6448,69.12,46092,6,67.41,2.0,15364.0,657.3302909298345,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TRAIN_6449,63.56,81882,2,62.42,2.0,81882.0,1268.3085501858736,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
TRAIN_6450,59.154,175480,0,55.31,0.0,175480.0,2917.1792399507926,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
TRAIN_6451,56.0,49983,6,23.17,6.0,49983.0,876.8947368421053,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_6452,96.0,1121,7,77.49,7.0,1121.0,11.556701030927835,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6453,56.359,176477,1,52.54,1.0,176477.0,3076.709845011245,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
TRAIN_6454,90.0,4069,10,21.72,10.0,4069.0,44.714285714285715,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_6455,67.268,35100,2,121.88,2.0,35100.0,514.1501142555809,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_6456,91.2,7804,7,64.91,7.0,7804.0,84.64208242950109,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TRAIN_6457,90.0,9735,10,21.81,10.0,9735.0,106.97802197802197,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_6458,76.093,104417,2,123.54,2.0,104417.0,1354.42906619278,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6459,76.093,94862,2,125.39,2.0,94862.0,1230.4878523341938,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
